,CART Obj,CART Runtime,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,PBS Memory Usage,PBS Walltime,PBS CPUtime
2191,458,0.030165911,0.98352,4.29,6.58,0.9834,8.790328979,12.54315449,0.9778,48.35901189,92.78069856,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,9,0.7314,0.858,0.173092699,3600.001886,13051,-637290024,0.451894344,TRUE,TRUE,Baseline,FALSE,3,0.0002,52,3600,1,0,0,0.05,-1,-1,0,0.540216,3661,3578
2192,458,0.030692577,0.98272,2.85,4.44,0.9824,8.374639988,12.58028306,0.9736,60.88423085,115.6445607,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,9,0.73,0.7836,0.073424658,3600.006366,32667,-1564770823,0.436213992,TRUE,TRUE,Baseline,FALSE,3,0.0004,51,3600,1,0,0,0.05,-1,-1,0,0.57728,3661,3578
2193,426,0.025276661,0.95232,3.29,4.93,0.952,9.681347847,15.01600308,0.9456,36.11431503,61.23009764,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,9,0.6864,0.712,0.037296037,3600.007026,57222,-327325674,0.464648376,TRUE,TRUE,Baseline,FALSE,3,0.008,44,3600,1,0,0,0.05,-1,-1,0,0.596208,3661,3578
2194,458,0.028480768,0.98192,3.58,5.54,0.9818,7.814881086,10.55101675,0.972398435,101.0880492,198.6317499,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,9,0.7286,0.8574,0.176777381,3600.003602,15295,-242545916,0.466188464,TRUE,TRUE,Baseline,FALSE,3,0.0006,50,3600,1,0,0,0.05,-1,-1,0,0.547012,3661,3582
2195,426,0.054357529,0.6808,17.28,24.71,0.68,32.00093412,52.13217365,0.68,114.4924779,170.3851429,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,9,0.4416,0.4672,0.057971014,3600.013621,31466,-244281628,0.8546862,TRUE,TRUE,Baseline,FALSE,4,0.08,57,3600,1,0,0,0.05,-1,-1,0,0.78672,3661,3550
2196,454,0.024342775,0.96032,3.44,5.15,0.96,7.834789991,10.63748405,0.9484,47.16991997,84.9701534,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,9,0.6968,0.7088,0.017221584,3600.006383,113729,1103424288,0.682551888,TRUE,TRUE,Baseline,FALSE,3,0.006,45,3600,1,0,0,0.05,-1,-1,0,0.596864,3661,3581
2197,477,0.05155468,0.9995667,37.52,55.64,0.9995,47.20967817,70.47400577,0.9995,188.1139591,343.1451137,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,9,0.7698,0.9994,0.298259288,3600.01374,648,-283678516,0.601121224,TRUE,TRUE,Baseline,FALSE,4,0.0001,71,3600,1,0,0,0.05,-1,-1,0,0.538804,3661,3560
2198,477,0.061114311,0.9982667,31.27,40.19,0.998,52.73593187,78.56603703,0.998,176.740659,300.0732995,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,9,0.7656,0.9972,0.302507837,3600.019692,1409,234118376,0.583485104,TRUE,TRUE,Baseline,FALSE,4,0.0004,69,3600,1,0,0,0.05,-1,-1,0,0.49394,3662,3582
2199,426,0.053521633,0.8266667,20.07,28.71,0.8256,39.04035592,64.46608161,0.8208,126.704458,204.9314555,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,9,0.5616,0.6976,0.242165242,3600.028213,11123,1329463764,0.893192488,TRUE,TRUE,Baseline,FALSE,4,0.04,59,3600,1,0,0,0.05,-1,-1,0,0.841784,3662,3549
2200,477,0.055250168,0.9991333,35.03,45.52,0.999,43.34366202,54.65692803,0.999,229.268981,381.5191551,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,9,0.7764,0.999,0.286707883,3600.019686,763,1555924826,0.587943352,TRUE,TRUE,Baseline,FALSE,4,0.0002,70,3600,1,0,0,0.05,-1,-1,0,0.520288,3662,3582
2201,229,0.035672188,0.9985,6.03,8.82,0.9985,9.553908825,13.56247951,0.998384122,46.79785705,81.86884114,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,9,0.827945129,0.997254456,0.204493416,3600.004654,13690,-944295179,0.431661368,TRUE,TRUE,Baseline,FALSE,4,0.0006,140,3600,1,0,0,0.05,-1,-1,0,0.504716,3609,3551
2202,1392,0.061199665,0.9996,375.77,813.97,0.9996,406.9267581,870.8850227,0.999597227,1575.702845,3271.862822,FlowRegOCT,21/07/2025 15:38,car_evaluation,,,6,6,0,19,4,9,0.805155556,0.9995,0.241375028,3600.004353,719,1825607593,0.733287672,TRUE,TRUE,Baseline,FALSE,3,0.0001,197,3600,1,0,0,0.05,-1,-1,0,0.68876,3609,3558
2203,426,0.053638697,0.9566667,19.47,28.1,0.9564,34.83447385,55.62085578,0.9544,115.6878288,191.7728939,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,9,0.6812,0.9272,0.361127422,3600.02821,11742,1847202202,0.859231328,TRUE,TRUE,Baseline,FALSE,4,0.01,61,3600,1,0,0,0.05,-1,-1,0,0.96014,3662,3551
2204,1392,0.062774658,0.9984,205.77,398.02,0.9984,233.0965571,449.0806705,0.998284498,919.4252701,1829.895164,FlowRegOCT,21/07/2025 15:38,car_evaluation,,,6,6,0,19,4,9,0.803955556,0.998,0.241362154,3600.005259,1967,-45827376,0.880442416,TRUE,TRUE,Baseline,FALSE,3,0.0004,195,3600,1,0,0,0.05,-1,-1,0,0.703328,3609,3556
2205,426,0.052544832,0.9133333,16.04,22.23,0.9128,28.38874197,42.08739042,0.9064,122.6435289,204.2129186,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,9,0.6376,0.8456,0.326223338,3600.02821,16721,953793714,0.892182824,TRUE,TRUE,Baseline,FALSE,4,0.02,60,3600,1,0,0,0.05,-1,-1,0,0.822212,3662,3550
2206,229,0.035107374,0.999,5.31,8.11,0.999,8.56636095,12.48988266,0.998910914,45.02048087,79.47159824,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,9,0.831145126,0.998190968,0.20098276,3600.009382,12248,769673091,0.45426508,TRUE,TRUE,Baseline,FALSE,4,0.0004,141,3600,1,0,0,0.05,-1,-1,0,0.532548,3610,3551
2207,426,0.05467391,0.9653333,17.93,25.18,0.9648,31.66255593,49.12339789,0.9632,107.353637,180.735624,FlowRegOCT,21/07/2025 15:38,balance-scale,,,4,4,0,20,3,9,0.6992,0.9424,0.347826087,3600.028209,10231,-2264708,0.84544052,TRUE,TRUE,Baseline,FALSE,4,0.008,62,3600,1,0,0,0.05,-1,-1,0,0.82046,3662,3554
2208,1392,0.062735319,0.9992,112.55,230.45,0.9992,148.912113,294.3339263,0.999160577,614.7149971,1149.634929,FlowRegOCT,21/07/2025 15:38,car_evaluation,,,6,6,0,19,4,9,0.804755556,0.999140788,0.241545686,3600.016975,848,-120753826,0.809944704,TRUE,TRUE,Baseline,FALSE,3,0.0002,196,3600,1,0,0,0.05,-1,-1,0,0.8607,3610,3558
2209,229,0.03546524,0.9975,5.67,7.79,0.9975,9.373096943,12.21449305,0.997186574,35.62528706,53.62943534,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,9,0.821545126,0.995064908,0.211211504,3600.008497,13871,-534046882,0.443951808,TRUE,TRUE,Baseline,FALSE,4,0.001,138,3600,1,0,0,0.05,-1,-1,0,0.511288,3611,3546
2210,229,0.034512043,0.9995,4.75,7.09,0.9995,7.823506832,11.30917467,0.999459786,72.34649491,130.8229718,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,9,0.834745126,0.999083673,0.196872724,3600.002493,10246,2089229548,0.459110752,TRUE,TRUE,Baseline,FALSE,4,0.0002,142,3600,1,0,0,0.05,-1,-1,0,0.534208,3610,3551
2211,229,0.035561085,0.998,5.17,7.25,0.998,10.18148994,13.99705908,0.997844431,32.59772897,50.15557716,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,9,0.824745126,0.99628906,0.207996298,3600.009151,16840,1661471927,0.448276288,TRUE,TRUE,Baseline,FALSE,4,0.0008,139,3600,1,0,0,0.05,-1,-1,0,0.592412,3611,3547
2212,229,0.035398006,0.995,1.58,2.25,0.995,5.612471104,7.847112673,0.994368921,20.26866794,31.4799837,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,9,0.807545126,0.98997902,0.225911702,3600.002507,20653,-958292506,0.463671904,TRUE,TRUE,Baseline,FALSE,4,0.002,137,3600,1,0,0,0.05,-1,-1,0,0.550976,3611,3557
2213,1392,0.06782198,0.92,32.28,48.37,0.92,55.14323997,88.75238053,0.919257737,299.195909,528.0001303,FlowRegOCT,21/07/2025 15:38,car_evaluation,,,6,6,0,19,4,9,0.725555556,0.850391335,0.172055438,3600.071762,12075,1511460472,0.999481304,TRUE,TRUE,Baseline,FALSE,3,0.02,186,3600,1,0,0,0.05,-1,-1,0,0.91346,3605,3557
2214,1392,0.065843344,0.96,66.88,97.37,0.96,90.18318295,135.8610014,0.959212602,464.4779201,828.5750068,FlowRegOCT,21/07/2025 15:38,car_evaluation,,,6,6,0,19,4,9,0.765555556,0.921481481,0.203676826,3600.038226,10202,978866059,0.892228752,TRUE,TRUE,Baseline,FALSE,3,0.01,187,3600,1,0,0,0.05,-1,-1,0,0.907604,3605,3557
2215,229,0.034156084,0.99975,5.96,9.79,0.99975,10.18243885,16.24794969,0.999727554,63.5288949,116.2728065,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,9,0.835945126,0.999542353,0.195703308,3600.001916,10204,1126597831,0.472906032,TRUE,TRUE,Baseline,FALSE,4,0.0001,143,3600,1,0,0,0.05,-1,-1,0,0.515416,3613,3551
2216,1392,0.06545496,0.976,54.12,78.49,0.976,90.1145041,138.7599259,0.975489017,570.9017642,1048.893456,FlowRegOCT,21/07/2025 15:38,car_evaluation,,,6,6,0,19,4,9,0.781555556,0.97,0.241114586,3600.005524,2196,-1544493671,0.71456088,TRUE,TRUE,Baseline,FALSE,3,0.006,189,3600,1,0,0,0.05,-1,-1,0,0.65556,3605,3557
2217,1392,0.066038132,0.968,56.07,83.79,0.968,94.24743891,155.6987045,0.967418253,496.2412701,920.1485616,FlowRegOCT,21/07/2025 15:38,car_evaluation,,,6,6,0,19,4,9,0.773555556,0.916392729,0.184650182,3600.020089,10202,-2093773228,1.088361952,TRUE,TRUE,Baseline,FALSE,3,0.008,188,3600,1,0,0,0.05,-1,-1,0,0.977808,3605,3557
2218,1392,0.063253403,0.984,46.47,70.96,0.984,82.58101988,134.3410948,0.983358744,425.2565,765.24606,FlowRegOCT,21/07/2025 15:38,car_evaluation,,,6,6,0,19,4,9,0.789555556,0.98,0.241204616,3600.005091,915,1610341555,0.715187392,TRUE,TRUE,Baseline,FALSE,3,0.004,190,3600,1,0,0,0.05,-1,-1,0,0.82222,3606,3557
2219,1392,0.063719749,0.992,68.23,116.6,0.992,104.1838319,179.6534598,0.991302844,596.7279749,1098.078311,FlowRegOCT,21/07/2025 15:38,car_evaluation,,,6,6,0,19,4,9,0.797555556,0.98799833,0.238783083,3600.004343,2487,-1170745720,0.803507776,TRUE,TRUE,Baseline,FALSE,3,0.002,191,3600,1,0,0,0.05,-1,-1,0,0.745652,3605,3558
2220,1392,0.066419363,0.996,205.59,402.55,0.996,222.5625038,425.7511628,0.995798711,637.5419378,1180.294397,FlowRegOCT,21/07/2025 15:38,car_evaluation,,,6,6,0,19,4,9,0.801555556,0.994605669,0.240844334,3600.003831,4479,1046677034,0.720403664,TRUE,TRUE,Baseline,FALSE,3,0.001,192,3600,1,0,0,0.05,-1,-1,0,0.81868,3605,3557
2221,1392,0.064451218,0.9968,251.89,484.43,0.9968,283.0578818,539.5592293,0.996548164,647.4161708,1235.98796,FlowRegOCT,21/07/2025 15:38,car_evaluation,,,6,6,0,19,4,9,0.802355556,0.995895273,0.241214404,3600.0115,2589,1809087438,0.724287504,TRUE,TRUE,Baseline,FALSE,3,0.0008,193,3600,1,0,0,0.05,-1,-1,0,0.694612,3605,3557
2222,1392,0.065470457,0.9976,160.11,292.56,0.9976,187.2201469,336.2737163,0.99748049,924.1358259,1785.575898,FlowRegOCT,21/07/2025 15:38,car_evaluation,,,6,6,0,19,4,9,0.803155556,0.99685,0.241166787,3600.009118,2185,1339735422,0.860588312,TRUE,TRUE,Baseline,FALSE,3,0.0006,194,3600,1,0,0,0.05,-1,-1,0,0.658268,3605,3557
2223,1440,0.120313883,0.9984,1156.77,2464.36,0.9984,1234.476697,2595.44309,0.998325385,3537.202814,7361.913224,FlowRegOCT,21/07/2025 15:38,car_evaluation,,,6,6,0,19,4,9,0.830933333,0.998325385,0.201450639,3600.008205,1,1659551073,0.714760168,TRUE,TRUE,Baseline,FALSE,4,0.0004,213,3600,1,0,0,0.05,-1,-1,0,0.550764,3607,3552
2224,1440,0.12243104,0.9976,716.2,1444.25,0.9976,786.4517372,1571.461575,0.997302785,2859.044547,5763.382758,FlowRegOCT,21/07/2025 15:38,car_evaluation,,,6,6,0,19,4,9,0.829733333,0.997294134,0.201945365,3600.010049,8,-1618307106,0.87858044,TRUE,TRUE,Baseline,FALSE,4,0.0006,212,3600,1,0,0,0.05,-1,-1,0,0.775576,3607,3552
2225,1440,0.133321762,0.9968,731.77,1478.29,0.9968,906.9085011,1857.28572,0.9968,2768.794729,5521.462844,FlowRegOCT,21/07/2025 15:38,car_evaluation,,,6,6,0,19,4,9,0.828533333,0.9968,0.203089797,3600.013176,4,1515853068,0.853517448,TRUE,TRUE,Baseline,FALSE,4,0.0008,211,3600,1,0,0,0.05,-1,-1,0,0.647008,3608,3554
2226,414,0.005307198,81,,,,,,,,,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Thresholds,5,10,1,9,36,2,2,0.415025907,0.415025907,0,0.241269112,1,1074778352,0.036643848,TRUE,TRUE,Baseline,FALSE,1,0.3,3169,3600,1,0,0,0.05,-1,-1,0,0.007472,5,3
2227,414,0.005458593,79,,,,,,,,,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Buckets,5,10,1,9,45,2,2,0.415025907,0.415025907,0,0.250905037,1,-1414805127,0.038614232,TRUE,TRUE,Baseline,FALSE,1,0.3,3168,3600,1,0,0,0.05,-1,-1,0,0.009116,5,3
2228,414,0.005510569,0.5194013,0.15,0.29,0.518825561,0.629315853,0.89662131,0.516301317,0.723534822,1.026402284,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Buckets,5,10,1,9,45,2,2,0.515025908,0.515025908,0,0.727286816,1,-1076060367,0.039023864,TRUE,TRUE,Baseline,FALSE,1,0.2,3170,3600,1,0,0,0.05,-1,-1,0,0.128328,5,4
2229,1440,0.210978746,0.9996,1571.85,3222.43,0.9996,1660.083863,3372.137153,0.9996,2238.151706,4462.162558,FlowRegOCT,21/07/2025 15:38,car_evaluation,,,6,6,0,19,4,9,0.832733333,0.9996,0.200384277,3600.025686,1,1623925554,0.714760264,TRUE,TRUE,Baseline,FALSE,4,0.0001,215,3600,1,0,0,0.05,-1,-1,0,0.603056,3610,3556
2230,215,0.022924185,0.975,0.32,0.36,0.975,2.585068941,3.070367245,0.972576207,8.479860067,11.84230475,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,9,0.746173285,0.871980402,0.168603084,3600.003986,277035,292326601,0.73523648,TRUE,TRUE,Baseline,FALSE,3,0.01,115,3600,1,0,0,0.05,-1,-1,0,0.832864,3646,3577
2231,215,0.023333073,0.985,0.26,0.28,0.985,2.462391138,2.692636025,0.983399099,9.054308176,12.58877892,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,9,0.760613718,0.936374276,0.231077291,3600.004176,187299,144588388,0.571015792,TRUE,TRUE,Baseline,FALSE,3,0.006,117,3600,1,0,0,0.05,-1,-1,0,0.687452,3646,3582
2232,223,0.019503355,0.998,0.29,0.35,0.998,2.586482048,2.786333147,0.997760237,9.795140028,13.49397202,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,9,0.798654152,0.950739751,0.190427358,3600.004544,197731,-1209869878,0.597250872,TRUE,TRUE,Baseline,FALSE,3,0.0008,121,3600,1,0,0,0.05,-1,-1,0,0.674104,3646,3576
2233,215,0.023309946,0.98,0.27,0.3,0.98,2.478758097,2.879503845,0.975936608,11.26849508,15.77227692,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,9,0.752173285,0.890319446,0.183662679,3600.004245,293064,-528617863,0.795037392,TRUE,TRUE,Baseline,FALSE,3,0.008,116,3600,1,0,0,0.05,-1,-1,0,0.89064,3646,3580
2234,223,0.019541979,0.9985,0.31,0.39,0.9985,2.582177877,2.824975909,0.998299287,10.36470389,14.93476141,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,9,0.800254152,0.964745818,0.205549282,3600.004578,247307,2001580850,0.722692288,TRUE,TRUE,Baseline,FALSE,3,0.0006,122,3600,1,0,0,0.05,-1,-1,0,0.885164,3646,3577
2235,215,0.020101786,0.99,0.21,0.25,0.99,2.532080173,2.889434126,0.988430272,7.124529123,8.551095567,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,9,0.767393502,0.927351255,0.208442934,3600.004618,250842,123431654,0.716329144,TRUE,TRUE,Baseline,FALSE,3,0.004,118,3600,1,0,0,0.05,-1,-1,0,0.812288,3647,3575
2236,223,0.020065784,0.995,0.24,0.27,0.995,2.511234045,2.770400896,0.99462432,11.64050817,16.73086696,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,9,0.789054152,0.945952667,0.198843787,3600.004771,161676,1024485659,0.49958132,TRUE,TRUE,Baseline,FALSE,3,0.002,119,3600,1,0,0,0.05,-1,-1,0,0.581664,3646,3576
2237,223,0.019756079,0.9975,0.33,0.4,0.9975,2.658982038,2.972009167,0.997143315,9.444325924,13.15021436,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,9,0.797054152,0.956898917,0.200544424,3600.004728,130032,1607435613,0.438544696,TRUE,TRUE,Baseline,FALSE,3,0.001,120,3600,1,0,0,0.05,-1,-1,0,0.512516,3647,3577
2238,215,0.01675415,0.9518339,0.17,0.26,0.951833935,2.335312128,2.748635557,0.945305522,7.397428036,10.76976486,FlowRegOCT,21/07/2025 15:38,breast-cancer,,,9,9,0,38,2,9,0.716173285,0.798628159,0.115132574,3600.207591,366367,-156312371,0.754880824,TRUE,TRUE,Baseline,FALSE,3,0.02,114,3600,1,0,0,0.05,-1,-1,0,0.879228,3646,3529
2239,1440,0.142341137,0.9992,1394.6,2766.13,0.9992,1518.702617,3007.171425,,,,FlowRegOCT,21/07/2025 15:38,car_evaluation,,,6,6,0,19,4,9,0.832133333,0.999186598,0.200753002,3600.02014,1,39351060,0.714760056,TRUE,TRUE,Baseline,FALSE,4,0.0002,214,3600,1,0,0,0.05,-1,-1,0,0.525944,3611,3546
2240,414,0.00547123,0.5192293,0.16,0.31,0.519229303,0.673535109,0.926212824,0.51511873,0.812489033,1.106944094,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Thresholds,5,10,1,9,36,2,2,0.515025907,0.515025907,0,0.815011978,1,-98404787,0.040158152,TRUE,TRUE,Baseline,FALSE,1,0.2,3171,3600,1,0,0,0.05,-1,-1,0,0.050404,5,4
2241,414,0.005807638,0.7194013,0.12,0.22,0.719401267,0.672936916,1.238746636,0.714603723,1.135522842,1.792070921,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Buckets,5,10,1,9,45,2,2,0.615025907,0.615025907,0,1.472421885,42,433124807,0.039684432,TRUE,TRUE,Baseline,FALSE,1,0.1,3172,3600,1,0,0,0.05,-1,-1,0,0.137448,6,4
2242,153,0.016450882,0.9835544,0.23,0.46,0.983554372,1.385364056,2.231898948,0.98313091,3.00793314,5.195624652,FlowRegOCT,21/07/2025 15:42,wpbc,Quantile Thresholds,5,32,0,32,127,2,2,0.770659794,0.770659794,0,3349.060672,732192,-378881349,0.254400528,TRUE,TRUE,Baseline,FALSE,2,0.006,1351,3600,1,0,0,0.05,-1,-1,0,0.376228,3353,3321
2243,414,0.005399227,0.7594013,0.13,0.24,0.759401267,0.701205015,1.089854075,0.735760038,2.833944082,4.641221174,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Buckets,5,10,1,9,45,2,2,0.635025907,0.635025907,0,3.587157011,81,1004953123,0.046215464,TRUE,TRUE,Baseline,FALSE,1,0.08,3174,3600,1,0,0,0.05,-1,-1,0,0.13358,7,6
2244,414,0.005252123,0.7592293,0.12,0.24,0.759229303,0.631455898,0.85022458,0.705284974,5.349089861,9.781684481,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Thresholds,5,10,1,9,36,2,2,0.635025907,0.635025907,0,6.657850981,17,-300312500,0.0401582,TRUE,TRUE,Baseline,FALSE,1,0.08,3175,3600,1,0,0,0.05,-1,-1,0,0.136552,10,9
2245,414,0.005609035,0.7994013,0.11,0.21,0.799401267,0.644448996,0.981867516,0.779317004,2.766553164,4.381849502,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Buckets,5,10,1,9,45,2,2,0.655025907,0.655025907,0,3.552864075,82,-1316184537,0.046767952,TRUE,TRUE,Baseline,FALSE,1,0.06,3176,3600,1,0,0,0.05,-1,-1,0,0.136456,8,7
2246,414,0.005969286,0.8394013,0.14,0.26,0.839401267,0.688890934,1.004354422,0.822705815,2.113755941,3.178631731,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Buckets,5,10,1,9,45,2,2,0.675025907,0.675025907,0,3.439993143,141,-361670596,0.044501896,TRUE,TRUE,Baseline,FALSE,1,0.04,3178,3600,1,0,0,0.05,-1,-1,0,0.136096,9,7
2247,414,0.005847931,0.8994013,0.14,0.26,0.899401267,0.675503969,0.956345457,0.875977665,2.815294981,4.296694986,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Buckets,5,10,1,9,45,2,2,0.705025907,0.705025907,0,3.991406918,109,1254161844,0.044915952,TRUE,TRUE,Baseline,FALSE,1,0.01,3182,3600,1,0,0,0.05,-1,-1,0,0.029552,8,7
2248,154,0.019495487,0.99975,0.13,0.26,0.99975,1.172223806,1.894228071,0.999677698,4.847400904,8.73637575,FlowRegOCT,21/07/2025 15:42,wpbc,Quantile Buckets,5,32,0,32,158,2,2,0.793514433,0.793514433,0,3351.855695,283528,-1490639167,0.139540224,TRUE,TRUE,Baseline,FALSE,2,0.0001,1366,3600,1,0,0,0.05,-1,-1,0,0.261296,3355,3305
2249,414,0.005105734,0.9112293,0.1,0.2,0.911229303,0.597131968,0.811387347,0.862466321,4.291624069,8.392850086,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Thresholds,5,10,1,9,36,2,2,0.711025907,0.711025907,0,5.945553064,15,-89608707,0.0401582,TRUE,TRUE,Baseline,FALSE,1,0.004,3189,3600,1,0,0,0.05,-1,-1,0,0.13902,10,9
2250,414,0.005236864,0.7192293,0.15,0.3,0.719229303,0.666292906,0.930080449,0.660103627,11.1300981,18.87105078,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Thresholds,5,10,1,9,36,2,2,0.615025907,0.615025907,0,13.28542614,5,461027752,0.042169968,TRUE,TRUE,Baseline,FALSE,1,0.1,3173,3600,1,0,0,0.05,-1,-1,0,0.148548,17,16
2251,414,0.006572247,0.9034013,0.15,0.25,0.903401267,0.736946106,1.226206703,0.897905898,1.238196135,1.784041227,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Buckets,5,10,1,9,45,2,2,0.707025907,0.707025907,0,5.212837934,592,-1761511049,0.039023832,TRUE,TRUE,Baseline,FALSE,1,0.008,3184,3600,1,0,0,0.05,-1,-1,0,0.138372,10,9
2252,414,0.00553751,0.8392293,0.12,0.22,0.839229303,0.622071028,0.833044669,0.78701209,4.929895878,9.304435595,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Thresholds,5,10,1,9,36,2,2,0.675025907,0.675025907,0,6.287667036,19,-633938396,0.0401582,TRUE,TRUE,Baseline,FALSE,1,0.04,3179,3600,1,0,0,0.05,-1,-1,0,0.14238,10,9
2253,414,0.005743504,0.8792293,0.12,0.24,0.879229303,0.652795076,0.877038029,0.823557858,4.991049051,9.407500994,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Thresholds,5,10,1,9,36,2,2,0.695025907,0.695025907,0,6.638683081,9,-824594498,0.040158216,TRUE,TRUE,Baseline,FALSE,1,0.02,3181,3600,1,0,0,0.05,-1,-1,0,0.142344,11,10
2254,414,0.005528212,0.7992293,0.13,0.25,0.799229303,0.626617908,0.851079535,0.74701209,4.741515875,9.101990074,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Thresholds,5,10,1,9,36,2,2,0.655025907,0.655025907,0,6.982307911,21,-2041364392,0.040158232,TRUE,TRUE,Baseline,FALSE,1,0.06,3177,3600,1,0,0,0.05,-1,-1,0,0.141676,11,10
2255,414,0.005634785,0.8992293,0.15,0.31,0.899229303,0.684319973,0.933618325,0.838376511,5.988962889,10.93000981,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Thresholds,5,10,1,9,36,2,2,0.705025907,0.705025907,0,7.435288906,17,-106441783,0.04015828,TRUE,TRUE,Baseline,FALSE,1,0.01,3183,3600,1,0,0,0.05,-1,-1,0,0.141744,11,10
2256,414,0.00586915,0.9072293,0.12,0.22,0.907229303,0.696679115,0.825695106,0.856739206,5.457777023,8.740137006,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Thresholds,5,10,1,9,36,2,2,0.709025907,0.709025907,0,6.94471097,13,824732101,0.0401582,TRUE,TRUE,Baseline,FALSE,1,0.006,3187,3600,1,0,0,0.05,-1,-1,0,0.144732,11,10
2257,414,0.006714821,0.9114013,0.14,0.24,0.911401267,0.709094048,0.867276676,0.843468048,6.179507971,9.906820533,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Buckets,5,10,1,9,45,2,2,0.711025907,0.711025907,0,7.802982092,11,522469407,0.047161776,TRUE,TRUE,Baseline,FALSE,1,0.004,3188,3600,1,0,0,0.05,-1,-1,0,0.147788,12,11
2258,414,0.006086826,0.9032293,0.15,0.27,0.903229303,0.724581003,0.876541855,0.847557858,6.30053401,10.05342141,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Thresholds,5,10,1,9,36,2,2,0.707025907,0.707025907,0,8.139143944,13,1562316837,0.041099896,TRUE,TRUE,Baseline,FALSE,1,0.008,3185,3600,1,0,0,0.05,-1,-1,0,0.146388,13,12
2259,414,0.005517006,0.9174013,0.16,0.33,0.917401267,0.676051855,1.059556384,0.897443485,2.098128796,3.025202594,FlowRegOCT,21/07/2025 16:38,ILPD,Quantile Buckets,5,10,1,9,45,2,2,0.714025907,0.714025907,0,5.085165977,419,1882310460,0.044591928,TRUE,TRUE,Baseline,FALSE,1,0.001,3192,3600,1,0,0,0.05,-1,-1,0,0.13884,8,8
