CART Obj,CART Runtime,Benders Cuts - Cuts Added,Benders Cuts - Time,Cut Set Callback - Cuts Added,Cut Set Callback - Time,Cut Set Initial Cuts - Cuts,Cut Set Initial Cuts - Time,Initial Root Relaxation - Obj,Initial Root Relaxation - Time,Initial Root Relaxation - Work,Presolve Relaxation - Obj,Presolve Relaxation - Time,Presolve Relaxation - Work,Final Root Relaxation - Obj,Final Root Relaxation - Time,Final Root Relaxation - Work,Model,Begin Opt Time,Dataset,Encoding,Buckets,|F|,|F^C|,|F^N|,|F^B|,|K|,Model Status,Objective,Bound,Gap,Solve Time,Node Count,Fingerprint,Memory Usage,Warmstart,Polish Warmstart,Results Directory,Compare Relaxations,depth,lambda,Subjob id,Array Job id,TimeLimit,Threads,MIPGap,MIPFocus,Heuristics,NodeMethod,Method,Seed,Benders Cuts-Enabled,Benders Cuts-Enhanced Cuts,Cut Set Callback-Enabled,Cut Set Callback-Solution Method,Cut Set Callback-Cut Type,Cut Set Initial Cuts-Enabled,Cut Set Initial Cuts-Solution Method,NodeLimit,Memory,Walltime,CPUtime
225.0,0.002507687,8,0.011307001,0,0,1469,1.520761251,0.9994219,0.01,0.01,0.999421891,0.096383095,0.157515164,0.9992,0.291742086,0.514912175,BendRegOCT,8/08/2025 11:48,house-votes-84,,,16,16,0,16,2,2,0.969427586,0.969427586,0.0,0.78448391,608.0,-552112175,0.01968864,True,True,icCutset,False,2,0.0002,644,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.121076,20,5
288.0,0.085454941,1,0.328678608,0,0,1777,1.524572134,,,,,,,,,,BendRegOCT,8/08/2025 11:47,balance-scale,,,4,4,0,20,3,2,0.1608,0.1608,0.0,0.684273958,1.0,556958133,0.027463584,True,True,icCutset,False,1,0.3,1,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.11214,341,14
225.0,0.002591133,10,0.013790369,0,0,923,0.073642969,0.9982657,0.01,0.01,0.998265672,0.063501835,0.094690241,0.9976,0.33266902,0.544862558,BendRegOCT,8/08/2025 11:48,house-votes-84,,,16,16,0,16,2,2,0.968627586,0.968627586,0.0,0.62112689,637.0,-1001271738,0.017938712,True,True,icCutset,False,2,0.0006,641,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.123108,35,3
225.0,0.001028538,1,0.001321077,0,0,592,0.032576323,,,,,,,,,,BendRegOCT,8/08/2025 11:47,house-votes-84,,,16,16,0,16,2,2,0.569827586,0.569827586,0.0,0.013007879,1.0,-1618962476,0.0102028,True,True,icCutset,False,1,0.2,579,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.108936,96,3
89.0,0.004881144,53,0.079736471,0,0,1007,0.100468874,0.97,0.01,0.01,0.97,0.068536997,0.103876702,0.963684202,0.637854099,1.069334799,BendRegOCT,8/08/2025 11:47,hayes-roth,,,4,4,0,15,3,2,0.662424242,0.662424242,0.0,62.10446811,44051.0,2084121394,0.040743808,True,True,icCutset,False,3,0.01,519,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.143932,111,65
225.0,0.004431009,1,0.00140214,0,0,838,0.113029003,,,,,,,,,,BendRegOCT,8/08/2025 11:48,house-votes-84,,,16,16,0,16,2,2,0.849827586,0.849827586,0.0,0.026125908,1.0,-1215389419,0.010520352,True,True,icCutset,False,3,0.06,657,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.112608,61,3
225.0,0.001050472,1,0.001392365,0,0,515,0.389499903,,,,,,,,,,BendRegOCT,8/08/2025 11:47,house-votes-84,,,16,16,0,16,2,2,0.961827586,0.961827586,0.0,8.126782894,1.0,-1769174962,0.00633356,True,True,icCutset,False,1,0.004,596,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.107648,87,3
225.0,0.00434804,3,0.005471468,0,0,2905,4.751873255,0.9714512,0.08,0.2,0.971451235,0.300523996,0.563758001,0.967322464,0.969791889,1.80288502,BendRegOCT,8/08/2025 11:48,house-votes-84,,,16,16,0,16,2,2,0.949827586,0.949827586,0.0,1.972846985,314.0,-203818072,0.037986344,True,True,icCutset,False,3,0.01,662,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.139344,57,9
225.0,0.002549171,9,0.014681339,0,0,1469,1.547431469,0.9982657,0.01,0.01,0.998265672,0.088258028,0.124165123,0.9976,1.994704008,0.675585501,BendRegOCT,8/08/2025 11:48,house-votes-84,,,16,16,0,16,2,2,0.968627586,0.968627586,0.0,2.493266106,576.0,-545035846,0.019688576,True,True,icCutset,False,2,0.0006,640,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.122292,74,6
51.0,0.007321596,32,0.048081398,0,0,1473,0.260970354,0.7,0.03,0.05,0.7,0.149422169,0.276482492,0.659133509,1.727097034,3.860231221,BendRegOCT,8/08/2025 11:47,hayes-roth,,,4,4,0,15,3,2,0.286363636,0.286363636,0.0,35.8552742,7243.0,-1980397097,0.058134104,True,True,icCutset,False,4,0.1,545,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.144852,130,38
225.0,0.00105834,1,0.001424789,0,0,548,2.313034773,,,,,,,,,,BendRegOCT,8/08/2025 11:48,house-votes-84,,,16,16,0,16,2,2,0.369827586,0.369827586,0.0,0.039896011,1.0,1241880391,0.006728264,True,True,icCutset,False,1,0.3,576,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.10994,120,3
225.0,0.004386187,1,0.000786066,0,0,1405,2.370211601,,,,,,,,,,BendRegOCT,8/08/2025 11:48,house-votes-84,,,16,16,0,16,2,2,0.569827586,0.569827586,0.0,0.05125618,1.0,934276218,0.013533488,True,True,icCutset,False,3,0.2,650,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.113428,86,5
369.0,0.001673937,4,0.009191036,0,0,1880,0.105436325,0.6448,0.16,0.3,0.6448,0.213303089,0.381303066,0.644451767,0.406312943,0.684377862,BendRegOCT,8/08/2025 11:48,balance-scale,,,4,4,0,20,3,2,0.5744,0.5744,0.0,0.504585981,39.0,-100248776,0.027745184,True,True,icCutset,False,1,0.008,17,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.122536,395,5
89.0,0.004178286,61,0.091651917,0,0,1704,2.188275576,0.94,0.03,0.07,0.94,0.174374104,0.332524079,0.931792328,0.748733997,1.444705673,BendRegOCT,8/08/2025 11:47,hayes-roth,,,4,4,0,15,3,2,0.587272732,0.587272732,0.0,130.367183,51975.0,479398515,0.05096024,True,True,icCutset,False,3,0.02,516,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.14832,157,125
89.0,0.004159451,53,0.081099987,0,0,1378,1.696383715,0.988,0.03,0.06,0.988,0.184631824,0.29345354,0.98690566,4.514037848,0.95446756,BendRegOCT,8/08/2025 11:47,hayes-roth,,,4,4,0,15,3,2,0.710424242,0.710424242,0.0,99.35397387,41748.0,-653097801,0.03876156,True,True,icCutset,False,3,0.004,524,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.13918,164,99
225.0,0.004437208,15,0.032552242,0,0,2613,4.463517189,0.9826674,0.05,0.11,0.982667449,0.257839918,0.45805823,0.980860882,1.772997856,1.756889671,BendRegOCT,8/08/2025 11:48,house-votes-84,,,16,16,0,16,2,2,0.957827586,0.957827586,0.0,19.13311982,4648.0,-1937196011,0.056239616,True,True,icCutset,False,3,0.006,666,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.147116,90,26
225.0,0.008533955,1,0.00083375,0,0,1452,4.295260429,,,,,,,,,,BendRegOCT,8/08/2025 11:48,house-votes-84,,,16,16,0,16,2,2,0.569827586,0.569827586,0.0,23.31209517,1.0,-920485459,0.017504232,True,True,icCutset,False,4,0.2,686,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.117232,87,7
225.0,0.005001307,1,0.000754118,0,0,939,0.152970076,0.944503,0.01,0.02,0.944503043,48.61008191,0.088473764,0.932165048,51.84197092,0.987602341,BendRegOCT,8/08/2025 11:48,house-votes-84,,,16,16,0,16,2,2,0.929827586,0.929827586,0.0,51.84861588,5.0,-1231627102,0.0190148,True,True,icCutset,False,3,0.02,661,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.121412,104,4
426.0,0.003633738,17,0.094361305,0,0,3336,0.412028313,0.8008,0.44,0.91,0.8008,21.28879809,1.147920347,0.764393426,30.10103512,8.217227458,BendRegOCT,8/08/2025 11:48,balance-scale,,,4,4,0,20,3,2,0.6216,0.6216,0.0,35.53307605,829.0,878680399,0.057773904,True,True,icCutset,False,2,0.02,49,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.157976,426,14
1669.0,0.015231371,1,0.002542496,0,0,7770,1.668644667,0.3649562,0.45,0.96,0.364956195,0.988578081,2.064063363,0.361180278,2.817372084,7.199068509,BendRegOCT,8/08/2025 11:49,kr-vs-kp,,,36,36,0,38,2,2,0.222215269,0.222215269,0.0,8.195221186,71.0,-1662683824,0.541567016,True,True,icCutset,False,2,0.3,757,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.175896,52,13
225.0,0.004333973,30,0.058958769,0,0,2825,4.649579048,0.9884378,0.06,0.15,0.988437811,0.22386694,0.439932956,0.985879576,1.263911009,2.379922979,BendRegOCT,8/08/2025 11:48,house-votes-84,,,16,16,0,16,2,2,0.961827586,0.961827586,0.0,46.24677992,26314.0,1531221576,0.0629436,True,True,icCutset,False,3,0.004,668,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.15606,118,54
2111.0,0.005796194,7,0.158874273,0,0,7770,0.99361372,0.9489562,0.34,0.71,0.948956195,0.811779976,1.593618659,0.938650209,4.05249095,7.772102822,BendRegOCT,8/08/2025 11:49,kr-vs-kp,,,36,36,0,38,2,2,0.667354193,0.667354193,0.0,24.59015393,75.0,1185386925,0.246416144,True,True,icCutset,False,1,0.008,737,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.242588,69,28
2111.0,0.006068945,7,0.317795515,0,0,8039,7.701389074,0.8449562,0.65,1.21,0.844956195,1.015222073,1.9440067,0.830015645,5.994397163,9.466110293,BendRegOCT,8/08/2025 11:49,kr-vs-kp,,,36,36,0,38,2,2,0.563354193,0.563354193,0.0,27.11128521,75.0,-325451012,0.233414856,True,True,icCutset,False,1,0.06,728,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.234028,85,39
2111.0,0.005713701,7,0.163053513,0,0,7770,1.019085646,0.8049562,0.37,0.74,0.804956195,0.831310987,1.570660018,0.794761221,3.471130848,6.56867618,BendRegOCT,8/08/2025 11:49,kr-vs-kp,,,36,36,0,38,2,2,0.523354193,0.523354193,0.0,24.27636695,75.0,-2101492442,0.245086744,True,True,icCutset,False,1,0.08,727,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.227432,102,28
225.0,0.002463579,7,0.009872675,0,0,1469,9.66103673,0.9976876,0.01,0.02,0.997687562,9.620284796,0.118456706,0.9968,30.910182,0.600444089,BendRegOCT,8/08/2025 11:48,house-votes-84,,,16,16,0,16,2,2,0.968227586,0.968227586,0.0,56.13667178,549.0,-43245222,0.019688544,True,True,icCutset,False,2,0.0008,638,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.120384,182,6
2111.0,0.005646467,6,0.154265165,0,0,7827,8.068041563,0.9489562,0.38,0.85,0.948956195,0.862604141,1.79076553,0.940664581,3.413011074,6.744037899,BendRegOCT,8/08/2025 11:49,kr-vs-kp,,,36,36,0,38,2,2,0.667354193,0.667354193,0.0,20.99801803,75.0,-526104540,0.189191472,True,True,icCutset,False,1,0.008,736,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.19092,108,32
91.0,0.000867844,1,0.000422478,0,0,309,0.017924786,0.8710968,0.0,0.0,0.871096774,0.012490034,0.016383271,0.777365617,0.13982296,0.174467828,BendRegOCT,8/08/2025 11:50,monk1,,,6,6,0,15,2,2,0.717870968,0.717870968,0.0,0.151288033,26.0,1418664413,0.005292736,True,True,icCutset,False,1,0.008,881,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.110496,64,3
91.0,0.000952244,1,0.000442028,0,0,309,0.018398285,0.7670968,0.0,0.0,0.767096774,0.013545036,0.016537967,0.660288822,0.163342953,0.198707068,BendRegOCT,8/08/2025 11:50,monk1,,,6,6,0,15,2,2,0.613870968,0.613870968,0.0,0.172791004,25.0,65801086,0.005333024,True,True,icCutset,False,1,0.06,873,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.111152,72,3
91.0,0.002406836,4,0.003657579,0,0,372,0.036486149,0.75,0.0,0.01,0.75,0.024623871,0.03268595,0.667897389,0.635190964,0.81701247,BendRegOCT,8/08/2025 11:50,monk1,,,6,6,0,15,2,2,0.533870968,0.533870968,0.0,0.863028049,254.0,-207212215,0.009000032,True,True,icCutset,False,2,0.1,905,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.114196,39,4
226.0,0.004610538,40,0.091202736,0,0,1015,0.165574551,0.9988438,0.01,0.01,0.998843781,0.099939108,0.133976713,0.998585714,0.262321949,0.403720935,BendRegOCT,8/08/2025 11:48,house-votes-84,,,16,16,0,16,2,2,0.975648276,0.975648276,0.0,150.480654,169756.0,737000926,0.064088864,True,True,icCutset,False,3,0.0004,679,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.170948,179,152
91.0,0.000886202,1,0.000402689,0,0,310,0.273659945,0.8790968,0.0,0.0,0.879096774,0.011492968,0.013119712,0.784441074,0.149026155,0.161105287,BendRegOCT,8/08/2025 11:50,monk1,,,6,6,0,15,2,2,0.725870968,0.725870968,0.0,0.16068697,23.0,1127589701,0.004868408,True,True,icCutset,False,1,0.004,884,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.11072,86,3
91.0,0.000915527,1,0.000435829,0,0,310,0.277443171,0.8854968,0.0,0.0,0.885496774,0.012281179,0.013034007,0.801108128,0.10711503,0.11402405,BendRegOCT,8/08/2025 11:50,monk1,,,6,6,0,15,2,2,0.732270968,0.732270968,0.0,0.117119074,25.0,1816765443,0.00391228,True,True,icCutset,False,1,0.0008,890,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.109568,96,3
76.0,0.007284641,55,0.684529543,0,0,1954,4.763263464,0.76,0.18,0.44,0.76,0.532371998,1.111274208,0.747958049,1.683414936,3.721352162,BendRegOCT,8/08/2025 11:47,hayes-roth,,,4,4,0,15,3,2,0.335757576,0.335757576,0.0,203.589715,27608.0,657548043,0.07684384,True,True,icCutset,False,4,0.08,546,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.16564,280,203
91.0,0.002351284,12,0.013357401,0,0,434,0.036547661,0.85,0.0,0.0,0.85,0.021744967,0.031589534,0.805552327,0.424091101,0.54859832,BendRegOCT,8/08/2025 11:51,monk1,,,6,6,0,15,2,2,0.613870968,0.613870968,0.0,0.831071138,528.0,-2063774085,0.009381736,True,True,icCutset,False,2,0.06,909,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.114944,61,4
113.0,0.00428462,26,0.042445183,0,0,558,0.076257229,0.9975,0.0,0.0,0.9975,0.044929981,0.062009867,0.996368895,0.325503826,0.501957514,BendRegOCT,8/08/2025 11:51,monk1,,,6,6,0,15,2,2,0.912354839,0.912354839,0.0,11.87007093,11329.0,-574312938,0.023228784,True,True,icCutset,False,3,0.001,961,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.12542,46,15
102.0,0.002238989,15,0.014844656,0,0,434,0.033459425,0.95,0.0,0.0,0.95,0.019157887,0.026925459,0.912830356,0.620938063,0.837081019,BendRegOCT,8/08/2025 11:51,monk1,,,6,6,0,15,2,2,0.742580645,0.742580645,0.0,1.160146952,553.0,342697982,0.010136392,True,True,icCutset,False,2,0.02,913,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.115172,82,4
113.0,0.004016638,29,0.043911219,0,0,2037,2.727420568,0.9975,0.03,0.07,0.9975,0.139843941,0.279626111,0.997070896,0.710935116,1.291219455,BendRegOCT,8/08/2025 11:51,monk1,,,6,6,0,15,2,2,0.912354839,0.912354839,0.0,17.61546016,6212.0,-1900758189,0.044024592,True,True,icCutset,False,3,0.001,960,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.13534,69,23
288.0,0.003843307,1,0.000576258,0,0,3502,360.9494212,,,,,,,,,,BendRegOCT,8/08/2025 11:51,balance-scale,,,4,4,0,20,3,2,0.2608,0.2608,0.0,0.423153162,1.0,1655701901,0.047234928,True,True,icCutset,False,2,0.2,38,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.121392,564,32
113.0,0.008147001,17,0.030850887,0,0,620,0.146689892,0.99975,0.0,0.01,0.99975,0.055253029,0.079934297,0.999670195,0.271063089,0.406411508,BendRegOCT,8/08/2025 11:52,monk1,,,6,6,0,15,2,2,0.9993,0.9993,0.0,6.512887001,2198.0,1976330443,0.034946352,True,True,icCutset,False,4,0.0001,1007,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.135208,34,9
113.0,0.004075289,20,0.036730051,0,0,2425,3.17383337,0.975,0.03,0.07,0.975,0.14586401,0.289321629,0.970738603,0.600566864,1.12904882,BendRegOCT,8/08/2025 11:51,monk1,,,6,6,0,15,2,2,0.861290323,0.861290323,0.0,18.97735786,5622.0,-1016844963,0.053707992,True,True,icCutset,False,3,0.01,950,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.144512,77,25
288.0,0.007440805,1,0.000556231,0,0,2504,337.6065948,,,,,,,,,,BendRegOCT,8/08/2025 11:51,balance-scale,,,4,4,0,20,3,2,0.1608,0.1608,0.0,0.076138973,1.0,-191796080,0.03891872,True,True,icCutset,False,2,0.3,36,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.119204,564,28
225.0,0.00106883,1,0.001395464,0,0,539,0.452412128,,,,,,,,,,BendRegOCT,8/08/2025 11:51,house-votes-84,,,16,16,0,16,2,2,0.929827586,0.929827586,0.0,0.009094,1.0,-972815294,0.006549768,True,True,icCutset,False,1,0.02,588,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.112296,300,4
113.0,0.004016638,22,0.037696838,0,0,2936,3.652130365,0.985,0.05,0.11,0.985,0.265546083,0.465993549,0.98284375,1.014629126,1.908637553,BendRegOCT,8/08/2025 11:51,monk1,,,6,6,0,15,2,2,0.881290323,0.881290323,0.0,39.63347816,6887.0,-203815138,0.06074508,True,True,icCutset,False,3,0.006,954,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.143844,79,38
105.0,0.000945807,2,0.001048803,0,0,405,0.027249336,0.6846154,0.0,0.01,0.684615385,0.018857956,0.02589291,0.581473856,0.326930046,0.412935271,BendRegOCT,8/08/2025 11:52,monk2,,,6,6,0,15,2,2,0.521301775,0.521301775,0.0,0.349268913,29.0,339464774,0.007744752,True,True,icCutset,False,1,0.1,1013,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.112952,24,3
226.0,0.004512548,34,0.077133417,0,0,1016,0.164969683,0.9942189,0.01,0.01,0.994218905,0.144057989,0.191122563,0.992823529,0.35015893,0.535448401,BendRegOCT,8/08/2025 11:48,house-votes-84,,,16,16,0,16,2,2,0.966137931,0.966137931,0.0,167.237119,188457.0,-1516893924,0.051539352,True,True,icCutset,False,3,0.002,671,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.157076,259,168
2778.0,0.014420748,9,0.502130747,0,0,10041,1.157496929,0.999775,0.02,0.03,0.999775,0.597296,1.085865835,0.999657143,2.827246904,5.800935825,BendRegOCT,8/08/2025 11:49,kr-vs-kp,,,36,36,0,38,2,2,0.868811514,0.868811514,0.0,79.56377387,991.0,-1377039589,0.544006664,True,True,icCutset,False,2,0.0001,791,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.276588,185,81
113.0,0.003951311,27,0.040924311,0,0,558,0.073256731,0.99,0.0,0.0,0.99,0.227336168,0.062321513,0.986209038,0.453783035,0.392054163,BendRegOCT,8/08/2025 11:51,monk1,,,6,6,0,15,2,2,0.891354839,0.891354839,0.0,8.147398949,6004.0,822620001,0.023166696,True,True,icCutset,False,3,0.004,957,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.12482,89,11
105.0,0.001101255,1,0.000222683,0,0,382,0.311707735,,,,,,,,,,BendRegOCT,8/08/2025 11:52,monk2,,,6,6,0,15,2,2,0.321301775,0.321301775,0.0,0.00829792,1.0,1618626064,0.003268072,True,True,icCutset,False,1,0.3,1008,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.108764,40,3
1669.0,0.015812635,1,0.00271225,0,0,17062,24.03124142,0.3649562,6.09,15.5,0.364956195,7.395802975,18.17096836,0.347747184,23.36641693,51.66927708,BendRegOCT,8/08/2025 11:49,kr-vs-kp,,,36,36,0,38,2,2,0.222215269,0.222215269,0.0,92.31085181,71.0,1740630115,0.588078584,True,True,icCutset,False,2,0.3,756,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.373716,240,116
102.0,0.002119303,14,0.013777018,0,0,434,0.033849716,0.975,0.0,0.0,0.975,0.018900156,0.026841373,0.956599018,0.305277109,0.411668206,BendRegOCT,8/08/2025 11:51,monk1,,,6,6,0,15,2,2,0.782580645,0.782580645,0.0,0.657582998,558.0,-444944943,0.009364552,True,True,icCutset,False,2,0.01,915,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.114836,107,3
226.0,0.004598856,41,0.090457439,0,0,1016,0.16647625,0.9971095,0.01,0.01,0.997109453,0.078284979,0.118855454,0.996333333,0.385629892,0.686195467,BendRegOCT,8/08/2025 11:48,house-votes-84,,,16,16,0,16,2,2,0.971448276,0.971448276,0.0,195.158515,229938.0,814399808,0.05731396,True,True,icCutset,False,3,0.001,673,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.16668,258,196
369.0,0.017892599,7,0.076628685,0,0,1376,358.6666987,0.6596,0.1,0.15,0.6596,0.722199917,0.198399445,0.65886,0.89951992,0.392814787,BendRegOCT,8/08/2025 11:51,balance-scale,,,4,4,0,20,3,2,0.5892,0.5892,0.0,0.985269785,39.0,-2098196482,0.01555704,True,True,icCutset,False,1,0.0006,28,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.114252,581,30
225.0,0.001065254,1,0.001351357,0,0,592,0.032431364,,,,,,,,,,BendRegOCT,8/08/2025 11:51,house-votes-84,,,16,16,0,16,2,2,0.949827586,0.949827586,0.0,0.010939837,1.0,-1781418522,0.010202848,True,True,icCutset,False,1,0.01,591,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.109944,314,4
91.0,0.007254839,13,0.019207478,0,0,620,0.148020506,0.85,0.01,0.02,0.85,0.041594028,0.076882534,0.790083955,1.173285007,1.952776402,BendRegOCT,8/08/2025 11:51,monk1,,,6,6,0,15,2,2,0.613870968,0.613870968,0.0,9.607130051,5123.0,1001191908,0.033780872,True,True,icCutset,False,4,0.06,981,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.125064,77,12
113.0,0.004048347,22,0.035978556,0,0,533,0.072179079,0.985,0.0,0.0,0.985,0.029646158,0.048699034,0.979255981,0.312682152,0.481624433,BendRegOCT,8/08/2025 11:51,monk1,,,6,6,0,15,2,2,0.881290323,0.881290323,0.0,12.56219816,10372.0,-1629223945,0.024334352,True,True,icCutset,False,3,0.006,955,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.126348,102,15
225.0,0.001061678,1,0.001437187,0,0,592,0.032349348,,,,,,,,,,BendRegOCT,8/08/2025 11:51,house-votes-84,,,16,16,0,16,2,2,0.929827586,0.929827586,0.0,0.010504007,1.0,-134008877,0.0102028,True,True,icCutset,False,1,0.02,589,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.109268,327,4
1669.0,0.020410538,1,0.002695084,0,0,18799,47.42269349,0.3649562,13.51,39.2,0.364956195,15.79777908,44.96987911,0.356671609,39.19953012,99.25067166,BendRegOCT,8/08/2025 11:50,kr-vs-kp,,,36,36,0,38,2,2,0.222215269,0.222215269,0.0,90.3606081,77.0,-2003756244,0.56709612,True,True,icCutset,False,3,0.3,792,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.362988,210,137
91.0,0.002306938,5,0.0062356,0,0,434,0.037520409,0.8,0.0,0.0,0.8,0.02728796,0.038120539,0.74551172,0.400296926,0.503302955,BendRegOCT,8/08/2025 11:51,monk1,,,6,6,0,15,2,2,0.573870968,0.573870968,0.0,0.62637496,289.0,-1381761536,0.009246592,True,True,icCutset,False,2,0.08,907,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,Dual Inspection,,0.11344,141,4
105.0,0.000951052,5,0.004176855,0,0,406,0.368407488,0.8646154,0.01,0.01,0.864615385,0.023627996,0.027959834,0.809265286,0.231275082,0.24463685,BendRegOCT,8/08/2025 11:52,monk2,,,6,6,0,15,2,2,0.611301775,0.611301775,0.0,0.262340069,31.0,-615225106,0.006110008,True,True,icCutset,False,1,0.01,1022,9478179[].aqua,3600,1,0,0,0.05,-1,-1,0,True,False,False,LP,Lazy,True,LP,,0.110792,43,3
